Date,Avg_Dictionary_Sentiment_Score,Avg_Finbert_Sentiment_Score
2008-11-09,0.032258064516129,0.2171155
2008-11-10,-0.0090497737556561,-0.38702247
2008-11-12,-0.0063191153238546,-0.26344818
2008-11-17,-0.027552265732781453,-0.940044275
2008-11-18,-0.0032679738562091,-0.95460665
2008-11-19,-0.0126582278481012,0.3627966
2008-11-20,-0.030659340659340603,-0.397576475
2008-11-24,-0.0025159263798262,-0.03342737499999998
2008-11-25,-0.03233855205504687,-0.1489031
2008-11-26,-0.004619004699739999,0.7945157100000001
2008-12-01,-0.0043103448275862,-0.8704043
2008-12-02,-0.025216889582705074,-0.397769465
2008-12-03,-0.0144444444444444,0.05152319999999999
2008-12-04,-0.020016631096839266,-0.3094728
2008-12-05,-0.0073529411764705,-0.47561693
2008-12-08,-0.00418410041841,-0.9377851
2008-12-09,-0.0014115740358205831,0.7889477633333333
2008-12-10,-0.023628762814233335,-0.3996089866666666
2008-12-11,-0.01642588907118025,-0.376247375
2008-12-12,-0.0347826086956521,0.908806
2008-12-15,2.135268678713333e-05,0.26237533333333335
2008-12-16,-0.037037037037037,-0.9566614
2008-12-17,-0.01315990234971005,-0.40044349
2008-12-18,-0.0097475313040822,-0.33126331
2008-12-19,-0.03125,-0.71543044
2008-12-22,-0.01960519781493004,-0.0031249319999999913
2008-12-23,-0.0140350877192982,0.92110145
2008-12-29,-0.01381353861192565,-0.26153962500000005
2009-01-02,-0.028838808250572952,0.312772865
2009-01-05,-0.013450057200057167,-0.3948631333333334
2009-01-06,-0.018378235693343774,-0.302876928
2009-01-07,-0.01805727132093525,-0.32224806
2009-01-08,-0.0027624309392265,-0.9432698
2009-01-09,-0.01056376502137325,-0.0010005150000000074
2009-01-12,-0.00520255650964465,-0.47188069
2009-01-13,-0.0298507462686567,-0.9469372
2009-01-14,-0.015660963210198733,-0.27927696
2009-01-15,-0.0032154340836012,-0.9428475
2009-01-16,-0.0284552845528455,-0.93871945
2009-01-19,-0.0044642857142857,-0.93770164
2009-01-20,-0.0165289256198347,-0.9302995
2009-01-21,-0.0337837837837837,-0.84104323
2009-01-22,-0.01580957918923526,-0.66185797
2009-01-27,-0.023253563648426765,0.03560710999999999
2009-01-28,-0.021702838063439,-0.7525824
2009-01-29,-0.021185099178230797,-0.20499702600000003
2009-02-02,-0.013963023647768467,-0.32226962333333337
2009-02-03,-0.01777883496104225,-0.4775776725
2009-02-04,-0.005767959973567467,0.6938646666666667
2009-02-05,-0.003987078901428466,-0.4506458933333333
2009-02-06,-0.01157239231966785,-0.11972538099999999
2009-02-07,-0.003940982333527399,0.8350449
2009-02-09,-0.01676554527121653,0.24667626666666664
2009-02-10,-0.0343915343915343,-0.9095366
2009-02-16,-0.0088888888888888,-0.8648955
2009-02-17,-0.0158642097615745,-0.14624446666666666
2009-02-20,-0.02495551601423485,-0.8887813200000001
2009-02-25,-0.0127659574468085,-0.9253382
2009-02-26,-0.02298948022627417,-0.31779521666666666
2009-02-27,-0.0309734513274336,-0.3758232
2009-03-01,0.015267175572519,0.76064795
2009-03-02,-0.008723271093844166,-0.3001800133333334
2009-03-03,-0.017179561720447947,-0.9148241500000001
2009-03-05,-0.021309825591411324,-0.789557615
2009-03-06,-0.0279898218829516,-0.9178246
2009-03-09,-0.010895323969712701,-0.9169852249999999
2009-03-10,-0.02185388250436599,-0.389202608
2009-03-11,-0.008708352063302368,-0.21722483333333334
2009-03-12,-0.021677903356175074,-0.6787087325
2009-03-16,-0.011038961038960949,-0.916336
2009-03-19,-0.022227000261260777,-0.298187686
2009-03-23,-0.005323215944373467,-0.3825091866666666
2009-03-25,-0.0094569117557623,0.03275359666666666
2009-03-26,-0.00851267336202775,-0.54058438
2009-03-27,-0.0245901639344262,-0.926233
2009-03-28,-0.0213333333333333,-0.9446535
2009-03-30,-0.02321766210655095,-0.4096916045
2009-03-31,-0.0193050193050193,-0.891818725
2009-04-01,-0.00755957005957,-0.9255087
2009-04-06,-0.01914995288081832,-0.73497544
2009-04-08,-0.005260780878090833,-0.5266284666666666
2009-04-09,-0.0129870129870129,-0.39995897
2009-04-13,-0.0128755364806866,-0.91893446
2009-04-14,0.0126582278481012,0.35805243
2009-04-15,-0.0236762381454162,0.501932025
2009-04-16,-0.0048076923076923,-0.206722826
2009-04-20,-0.0182648401826484,-0.93285984
2009-04-22,-0.021875,-0.77631116
2009-04-23,-0.02151029267241605,-0.723403085
2009-04-24,-0.020690564086071474,-0.6597067255
2009-04-27,-0.005712006007697334,0.20354328666666666
2009-04-28,-0.0135593220338983,-0.7840038
2009-04-29,-0.00813827766576075,-0.811571575
2009-04-30,-0.03093703388024717,-0.8496084666666667
2009-05-04,-0.01484955752212385,-0.8400294
2009-05-05,-0.00363564725266855,-0.50560565
2009-05-07,-0.0075669068076181,-0.17406815040000004
2009-05-08,-0.016260162601626,0.268921
2009-05-11,-0.0144230769230769,-0.77725977
2009-05-13,-0.03584229390681,-0.8523193
2009-05-18,-0.0220890822226338,-0.3210312966666667
2009-05-19,-0.0179640718562874,-0.90843004
2009-05-21,-0.021476527464551403,-0.25991058333333333
2009-05-22,-0.02035586298858235,-0.35704134299999996
2009-05-25,-0.0247524752475247,-0.9263471
2009-05-26,-0.0035657596371881997,0.39885299999999996
2009-05-27,-0.019846259439987097,-0.4698416433333333
2009-05-28,-0.00190839694656485,-0.19531105
2009-05-29,-0.0038167938931297,0.8929179
2009-06-01,-0.0162087912087912,-0.9544473499999999
2009-06-03,-0.01921675576485787,0.15090755333333336
2009-06-04,-0.0032154340836012,-0.0934605
2009-06-05,-0.0233236151603498,-0.918911
2009-06-08,-0.0206453362899018,-0.9166245133333333
2009-06-09,-0.005732242676583187,-0.6682745775000001
2009-06-10,-0.012781305979599233,-0.829630275
2009-06-12,0.011090573012939,-0.33302584
2009-06-15,-0.022321428571428534,-0.33276506333333333
2009-06-16,-0.025705252918287902,-0.929577265
2009-06-17,-0.0126050420168067,-0.95602953
2009-06-18,-0.014307081551912914,-0.6825362074285714
2009-06-22,-0.0143540669856459,-0.8757299
2009-06-24,-0.01793013749535485,-0.509708285
2009-06-25,-0.020229168174616542,-0.47117955800000005
2009-06-26,-0.023096821877309652,-0.21997351
2009-06-29,-0.011417369366135185,-0.012317878571428584
2009-06-30,-0.0062593984962406,-0.140863985
2009-07-01,-0.00559572006940425,-0.69065365
2009-07-06,-0.0006110283159463671,0.31124532666666666
2009-07-07,-0.0259740259740259,0.9240512
2009-07-08,-0.002629563225866866,-0.32112685999999996
2009-07-09,0.01515151515151515,0.024843279999999968
2009-07-13,-0.015228426395939,-0.93900144
2009-07-14,-0.0116279069767441,-0.78844744
2009-07-16,-0.01394803972016325,-0.17422229
2009-07-20,-0.0189005394726844,-0.52407169
2009-07-21,-0.0069094304388421495,-0.28250144
2009-07-22,-0.0228211137149871,-0.94899586
2009-07-23,-0.0330265410958904,-0.514848155
2009-07-27,-0.0095238095238095,-0.9302968
2009-07-28,-0.02734375,0.7589392
2009-07-29,-0.0205192260984912,-0.41363037366666666
2009-07-30,-0.0205915603601131,-0.6201156375000001
2009-07-31,-0.0335195530726257,-0.6948071
2009-08-03,-0.006978516978516967,-0.3101807333333333
2009-08-04,-0.0172413793103448,-0.94803095
2009-08-05,-0.01324013653872588,0.345057504
2009-08-07,-0.006292680173824666,0.18613926666666666
2009-08-10,-0.0153061224489795,-0.95835316
2009-08-13,0.0031801160563702333,0.40441829999999995
2009-08-14,-0.0063291139240506,0.82466733
2009-08-17,-0.01844624447717225,-0.79042325
2009-08-19,0.0,-0.92793365
2009-08-20,-0.029585798816568,-0.7191659
2009-08-24,-0.0153846153846153,-0.9294725
2009-08-25,-0.021157894736842098,0.69869706
2009-08-26,0.0077720207253886,0.22458753
2009-08-28,-0.01256281407035175,0.022495534999999955
2009-08-31,-0.0049019607843137,-0.42987228
2009-09-01,-0.00999700744398305,0.913292
2009-09-02,0.0,0.6278584
2009-09-03,-0.0144173441734417,0.503394095
2009-09-04,0.00467289719626165,0.893651565
2009-09-09,-0.0192060443078499,-0.81444235
2009-09-10,-0.007428017583626425,-0.31153123425
2009-09-11,-0.01084384045129896,0.0656810577
2009-09-12,-0.0258620689655172,-0.6552781
2009-09-15,-0.023814571408381002,0.04199692500000002
2009-09-16,0.013953790238836899,-0.708319725
2009-09-18,-0.01400219060549705,-0.7793758
2009-09-21,-0.0142857142857142,-0.02679208
2009-09-22,0.006359649122807,0.40880928149999995
2009-09-23,-0.0164835164835164,-0.94277763
2009-09-24,-0.01451344954713025,0.09754415
2009-09-25,0.003284001349929525,0.26884849
2009-09-27,0.0,0.8418522
2009-09-28,-0.0074464900464002,0.6733740699999999
2009-09-29,-0.0201149425287356,-0.12523594
2009-09-30,-0.00680272108843535,-0.43952039000000004
2009-10-01,-0.005676018717357234,0.48264229999999997
2009-10-02,-0.0218978102189781,0.9048178849999999
2009-10-05,-0.0097087378640776,0.7409649
2009-10-07,-0.0043478260869565,-0.221322925
2009-10-08,-0.012896042109525233,-0.5233225499999999
2009-10-13,-0.0136986301369863,0.43989387
2009-10-14,0.0012873455723761001,0.017133875999999992
2009-10-15,-0.004633613389118951,-0.1198436225
2009-10-16,-0.004485631802630958,0.425776393
2009-10-19,-0.0005240373661426001,0.4067158466666667
2009-10-20,-0.02268090154211145,-0.44274435500000003
2009-10-21,-0.012119151853276383,-0.29572597166666664
2009-10-22,-0.0111232055120756,0.1303753898
2009-10-23,-0.005398110661268533,0.11870013933333334
2009-10-26,-0.0093023255813953,0.66019744
2009-10-27,-0.020446938007793933,-0.6014692133333334
2009-10-28,-0.0036939313984168803,0.5690093735999999
2009-10-29,-0.01009418052347389,0.4015863687272727
2009-10-30,0.0121951219512195,0.5699489
2009-11-03,-0.00391937902895254,-0.5320736732
2009-11-04,-0.0013248433294220847,0.6826727576923077
2009-11-05,6.650704974714179e-06,0.5591561621428571
2009-11-06,0.0,0.91596144
2009-11-09,0.00205209719417294,0.04711832199999999
2009-11-10,-0.0153846153846153,0.3071738
2009-11-11,-0.011267695042214101,0.46567474999999997
2009-11-12,0.0,0.3340615495
2009-11-13,-0.0029675879205457996,0.63475758
2009-11-16,-0.0012783692642396199,-0.08880973
2009-11-17,-0.00516508501383945,0.02709334999999996
2009-11-18,-0.015280793168331133,-0.4599923733333333
2009-11-19,-0.004740526347525275,0.11539441199999997
2009-11-20,0.0178571428571428,-0.940235
2009-11-23,-0.00543478260869565,0.09878926999999998
2009-11-24,-0.005666863042817099,-0.19138597885714287
2009-11-25,0.010639458751636799,0.738355815
2009-11-26,-0.013381248291836375,0.64790952
2009-11-27,-0.005681818181818175,0.46658531950000004
2009-11-30,-0.005173886042539975,-0.102287673
2009-12-01,-0.0115606936416184,-0.37730768
2009-12-02,-0.007744928369320083,0.387840699
2009-12-03,-0.004444731853495857,-0.25451096885714286
2009-12-04,0.0,0.007810248
2009-12-07,-0.011342852268082584,-0.208555187
2009-12-08,0.0,0.007810248
2009-12-09,0.0013544901908663,0.11844207
2009-12-10,-0.007244502244481036,-0.4715708856363637
2009-12-11,-0.007936507936507934,0.20709097666666665
2009-12-14,-0.009117918246081325,-0.28633953300000003
2009-12-15,0.0011893789665035552,0.5648884622222222
2009-12-16,-0.007429542197209867,0.35547541
2009-12-17,-0.00743202959923545,0.42982217333333333
2009-12-18,0.0,0.041213885
2009-12-21,-0.008620811145417925,0.6021187785
2009-12-22,0.003946558786567867,0.43687185133333334
2009-12-23,0.00543478260869565,0.565546705
2009-12-28,0.004,-0.716849266
2009-12-29,-0.010460350232760887,0.07684916475
2009-12-30,-0.0129870129870129,-0.919762
2010-01-04,-0.0051063557972396666,-0.29628603666666664
2010-01-05,0.0045662100456621,0.06674474033333333
2010-01-06,-0.008122701671088734,-0.2967307274666667
2010-01-07,-0.0021834061135371,0.12340947499999999
2010-01-08,-0.0118229470005824,0.20529599220000003
2010-01-11,-0.007143221592938375,-0.11775962224999997
2010-01-12,0.0,0.0367438
2010-01-13,-0.0017189292885829,0.10301568262500002
2010-01-14,-0.00825881298347355,0.15681210749999996
2010-01-15,-0.00774526678141135,-0.456081781
2010-01-18,-0.004444444444444433,-0.0059566696666666545
2010-01-19,-0.0017006802721088,0.57690332
2010-01-20,-0.0152824740205182,-0.2791499275
2010-01-21,-0.0024875621890547,-0.11878616650000001
2010-01-22,-0.0001683733602730747,0.45929488275
2010-01-25,0.006326612088568886,0.422193142
2010-01-26,-0.00594183782425726,-0.005886341200000001
2010-01-27,-0.014447664637030929,-0.056332394114285714
2010-01-28,-0.0309278350515463,-0.8374445
2010-01-29,-0.01427273957390508,0.09056560599999999
2010-02-01,-0.0161205614311058,-0.1329592655
2010-02-02,-0.0053965353009786604,0.4330704914
2010-02-03,0.00666666666666665,0.2568878055
2010-02-04,-0.010504600078868099,0.05866526918181818
2010-02-05,-0.007467880891000001,0.3964851411
2010-02-08,0.0036478254710298995,0.2593372775
2010-02-09,0.0,0.012889711
2010-02-10,-0.0216783590720607,-0.14921298643333333
2010-02-11,-0.0022421524663677,0.4293285055
2010-02-12,-0.01615900641245785,0.23665770525
2010-02-17,0.002136752136752133,0.388570617
2010-02-18,-0.0102282551919941,0.2451879
2010-02-19,-0.0109890109890109,0.33987403
2010-02-22,-0.02187499999999995,-0.086414968
2010-02-23,-0.00985784258929879,-0.05269219599999999
2010-02-24,-0.013243157793662134,0.049670816777777786
2010-02-25,-0.02035532794253625,0.09292443250000001
2010-02-26,-0.011836736902445884,0.30812783833333335
2010-03-01,-0.006103182505439367,0.215022737
2010-03-02,-0.0119047619047619,0.40563414
2010-03-03,0.00930983847283405,0.55858962
2010-03-04,-0.0619510437976324,0.43149840125000005
2010-03-05,-0.0006522542552689002,0.7602920675
2010-03-08,0.0126582278481012,0.6609929
2010-03-09,0.0,0.0160434365
2010-03-10,0.0028643167081078003,0.33514951266666665
2010-03-11,-0.012453763574901772,-0.020432422785714277
2010-03-12,0.00506971663561005,-0.707268035
2010-03-15,0.0,0.21638149050000002
2010-03-16,0.0015686361354710666,0.520492237
2010-03-17,0.002191441558505557,0.35594240857142856
2010-03-18,-0.004255813317399917,-0.4012865665
2010-03-19,-0.0284090909090909,-0.82866013
2010-03-22,-0.0131578947368421,-0.86089253
2010-03-23,-0.004844065632859843,0.04140294700000001
2010-03-24,0.0,0.0266031
2010-03-25,-0.0046566097406443,0.327273748125
2010-03-26,0.0,0.0208710075
2010-03-28,-0.0015408320493066,-0.09480084
2010-03-29,0.0021714450330213,0.20018898053333334
2010-03-30,-0.010013702961947901,-0.0017605633333333353
2010-03-31,-0.01201843802806355,0.54947458
2010-04-01,0.0095527460765159,0.26839867640000004
2010-04-05,0.0,0.0194848755
2010-04-07,-0.0136986301369863,-0.87051874
2010-04-08,-0.0042355116862597,0.2984830962
2010-04-09,0.0,0.024030706
2010-04-12,-0.0078822242689385,0.6068506257499999
2010-04-13,0.013559477845192099,0.5194367663333334
2010-04-14,-0.002520671101197191,0.15656242918181817
2010-04-15,-0.005727260248265923,0.0728339651111111
2010-04-16,-0.047115313311086364,0.22509776084
2010-04-19,-0.010336262393527574,0.3044222135
2010-04-20,-0.0041216694697706995,0.47396664525
2010-04-22,0.0,0.0948729305
2010-04-23,0.0,0.0949771405
2010-04-25,-0.002956394815274467,0.2348931154666667
2010-04-26,-0.002635355871441067,0.58629655
2010-04-27,-0.0022195179228190714,0.4084734172857143
2010-04-28,0.0006375421397198799,0.5385023421999999
2010-04-29,-0.00468874102343269,0.184900029
2010-04-30,-0.00546557647525662,0.018812885199999997
2010-05-03,-0.010000250006250133,0.5653321849999999
2010-05-04,-0.00768028049990475,-0.1490718045
2010-05-06,-0.00927574652230705,0.40763315666666666
2010-05-07,-0.006465547272347201,0.7909767
2010-05-10,-0.012787576821923361,0.6088160032000001
2010-05-12,-0.008989111119105112,0.764858071625
2010-05-13,-0.0121065375302663,-0.30639616249999996
2010-05-17,0.0033516971819378253,0.46009000125
2010-05-18,-0.0142857142857142,0.90256536
2010-05-19,-0.027807898256626124,-0.5858174575
2010-05-20,0.0,0.4451630855
2010-05-21,-0.0149253731343283,0.10586261
2010-05-24,-0.012475940135514533,0.3880319966666667
2010-05-25,-0.0181818181818181,0.10309871
2010-05-26,-0.023323813409492647,0.583720595
2010-05-27,-0.02721649972398793,-0.6197388583333333
2010-05-31,-0.0106382978723404,0.061094403
2010-06-01,-0.0033347948883067336,0.7836036466666666
2010-06-02,-0.011058513913924,0.21323230700000004
2010-06-04,-0.0134548611111111,0.21017065333333332
2010-06-07,-0.0051282051282051,-0.83526534
2010-06-08,-0.0014133278842514332,0.6590276366666666
2010-06-09,-0.004305982418071282,0.5206748377272727
2010-06-10,-0.007759156440855499,0.096916576
2010-06-14,-0.0049548665620094,-0.7891078
2010-06-17,-0.0092658515305548,0.8362743699999999
2010-06-19,-0.0091220068415051,-0.123944074
2010-06-21,-0.0062104562104561495,-0.376159085
2010-06-22,-0.0051642695995487336,-0.02138237253333333
2010-06-23,-0.002414579693263426,0.1090317025
2010-06-24,-0.0148698884758364,-0.2608504
2010-06-28,0.003922381816008634,-0.2946782766666667
2010-06-30,0.008383781647215434,0.6016756623333334
2010-07-01,-0.020366598778004,-0.9373283
2010-07-02,0.0031746031746031,0.73634636
2010-07-03,0.0,0.86865423
2010-07-05,-0.013069763451929034,-0.13232312433333335
2010-07-07,0.0,-0.5797910750271429
2010-07-09,-0.00819727205536515,0.8405678999999999
2010-07-15,-0.00400803212851405,0.73401395
2010-07-19,-0.0331127219245719,0.82901705
2010-07-20,-0.01421590516676784,-0.6107036060000001
2010-07-21,-0.00597523138685368,-0.06306555
2010-07-22,-0.021447670861037254,-0.2696191386923077
2010-07-23,-0.0117416829745596,-0.41406864
2010-07-27,-0.002648790058862,-0.08629730499999999
2010-07-29,-0.013048677138113968,0.64108702
2010-07-30,-0.00648148148148145,-0.716202365
2010-08-03,0.0,0.0205184295
2010-08-06,-0.01194485271549967,-0.18422519157142858
2010-08-09,-0.011990562823216802,0.012018168666666681
2010-08-10,-0.011233534910165075,0.165339355
2010-08-12,-0.0006473108390085286,0.5331179525714286
2010-08-13,-0.03350597552222847,0.13624247333333334
2010-08-16,-0.0107447012870589,-0.90699292
2010-08-17,-0.0147058823529411,0.04434587
2010-08-18,-0.0151515151515151,0.063248724
2010-08-19,-0.0161579892280071,-0.6774767
2010-08-20,-0.016209843796050668,-0.16883226200000004
2010-08-23,-0.011877060306379649,-0.37865483
2010-08-24,-0.01017586445227622,-0.2575608876
2010-08-26,-0.023736305046683046,-0.2752286803333333
2010-08-27,-0.0046121060075938565,-0.08831919571428573
2010-08-30,-0.006984810430186977,0.22385189444444442
2010-09-01,-0.019502559077384865,-0.4022644799999999
2010-09-02,-0.0060975609756097,-0.74256223
2010-09-03,-0.0035943745553286602,0.40430826599999997
2010-09-04,0.0024137931034483003,0.877601565
2010-09-06,-0.009009009009009,-0.65495634
2010-09-09,-0.008981888711934262,-0.03224117430769233
2010-09-13,-0.0019656512587149398,-0.07900827480000001
2010-09-14,-0.008465929314750686,0.5061040371428571
2010-09-15,-0.003205259913704525,0.11957265275000001
2010-09-16,-0.010627296396330626,0.37076551
2010-09-17,0.0,0.09841783700000001
2010-09-20,-0.007824404194267175,-0.3423765775
2010-09-21,-0.0061370157819225,0.009931221500000004
2010-09-22,-0.0014021834849404996,0.08353732824999999
2010-09-23,-0.02153016503705466,0.06171184585714288
2010-09-27,-0.0010204081632653,0.04805771750000001
2010-09-28,0.0068260180784642,0.34543008
2010-09-30,-0.002488631848059211,0.21863417677777777
2010-10-01,-0.009646327184187401,-0.917751255
2010-10-02,0.0008417508417508,-0.01926926999999999
2010-10-03,0.0052173913043478,-0.36096394
2010-10-05,0.0,0.6277250675
2010-10-06,-0.010648948790466232,0.20390779999999997
2010-10-07,-0.006431231418024022,0.5670137722142857
2010-10-09,-0.005935794584960475,-0.51348796
2010-10-11,-0.009585704911672367,0.5927045249999999
2010-10-12,-0.0090497737556561,0.73947525
2010-10-14,-0.00966702470461865,-0.4624282133
2010-10-15,-0.013502824769753069,0.1900784833333333
2010-10-18,-0.007154486839834676,0.87625369
2010-10-19,-0.00624324766710136,-0.3840811903
2010-10-20,-0.008353247315781822,0.3506970212857143
2010-10-22,0.006243530020703933,0.747660305
2010-10-26,-0.0238095238095238,-0.9530143
2010-10-28,-0.006340109322100823,0.560976601111111
2010-10-29,0.01020408163265305,0.093689225
2010-10-30,-0.0139319219294777,0.40695594999999996
2010-10-31,-0.002770083102493,0.6782073
2010-11-01,-0.01665418642704605,-0.9344971200000001
2010-11-02,-0.00477294843732906,0.4118520212
2010-11-03,-0.015609152198556133,-0.5683026029999999
2010-11-04,-0.008817141214619333,0.21696840333333334
2010-11-05,-0.0157232704402515,-0.4977341
2010-11-08,-0.0009138545683765667,0.3551340461666667
2010-11-09,-0.0008102759902026548,0.2063354318181818
2010-11-10,-0.002016791846850267,0.217080096
2010-11-11,-0.008984323530186824,0.2035934565
2010-11-12,-0.021108179419525,-0.812083
2010-11-15,-0.007784357958256299,0.227802385
2010-11-17,0.0016549793589641665,0.33070995666666664
2010-11-18,-0.00901803607214425,0.46607305000000004
2010-12-22,-0.0155979202772963,0.7175828
2010-12-23,-0.010623380258814166,0.6323085436666667
2010-12-27,-0.0076531110286796,-0.7525595
2010-12-28,-0.0083333333333333,-0.82046294
2010-12-29,-0.0065417594986083,-0.72052291
2010-12-30,-0.011935361487600275,-0.15331685550000002
2010-12-31,-0.0123456790123456,-0.27293205
2011-01-01,0.0046083058046248,0.185756267
2011-01-03,-0.003846153846153825,0.44376116499999996
2011-01-04,-0.0172179078727809,0.10276393250000002
2011-01-05,-0.009845102663778284,0.25713664433333333
2011-01-06,0.00031207147307334637,0.27322574
2011-01-07,-0.006679247479972771,-0.3358389902857143
2011-01-11,-0.0045662100456621,-0.02073951
2011-01-12,-0.0039827120624537,0.7354790333333333
2011-01-13,-0.015275560194799734,0.17353575666666665
2011-01-14,-0.007305177823702155,-0.13720028381818183
2011-01-17,-0.012916549164549925,0.1937234
2011-01-18,-0.020818593733144583,0.42968510416666666
2011-01-19,-0.0170322399896323,0.6064889179999999
2011-01-20,-0.009204979645879734,0.5359610849166666
2011-01-21,-0.005071682169976649,0.46335565349999996
2011-01-24,0.0,0.932877975
2011-01-25,-0.0039318479685452,0.19324023
2011-01-26,-0.004336951437979815,0.13733054190476188
2011-01-27,-0.013743130774597972,0.006782213636363645
2011-01-28,-0.0042216614906832005,0.088001394275
2011-01-31,-0.00253174698553858,0.4691280056
2011-02-01,-0.00757575757575755,0.038543231500000004
2011-02-02,-0.03248928096368164,-0.9492763900000001
2011-02-03,-0.013833966044500651,0.456760515
2011-02-04,-0.0082758620689655,-0.727003
2011-02-07,-0.019417475728155335,0.05379889000000001
2011-02-08,-0.011105848896546533,0.90572711
2011-02-09,-0.00835025246004455,0.47701918425
2011-02-10,-0.007120924235459557,-0.19648534571428572
2011-02-11,-0.01255050505050505,0.31558805
2011-02-14,-0.0096153846153846,0.09777033
2011-02-15,-0.010171045468870868,0.3622606
2011-02-16,-0.01574827559482285,0.4067692525
2011-02-17,-0.0070175438596491,0.6885229
2011-02-18,-0.014018691588785,0.1656642083333333
2011-02-20,-0.0140845070422535,0.06409675
2011-02-22,0.0,0.91516453
2011-02-24,-0.009443149043919392,0.17846177
2011-02-25,-0.01027855685874545,0.30722636000000003
2011-02-28,-0.008636337908909534,0.7913118333333333
2011-03-01,-0.011526279057282401,-0.5938115
2011-03-02,-0.005501719363995919,0.2209601846875
2011-03-03,-0.006494546317601783,0.31003571369565214
2011-03-04,-0.00580570007019395,-0.27231296250000003
2011-03-29,-0.013213786240292399,0.20016690399999998
2011-03-30,-0.009171846121354871,0.30084227971428573
2011-03-31,-0.004829919927574706,0.054464457466666664
2011-04-01,-0.004761904761904734,0.417816826
2011-04-04,-0.0038197468931762,0.10291926666666666
2011-04-05,-0.0015243491967412584,0.5915651375000001
2011-04-06,-0.0115770154161077,0.11656984175000001
2011-04-07,-0.004049512164124367,0.3404923758888889
2011-04-08,-0.011298366945213101,-0.22448204666666668
2011-04-11,-0.0081571969290047,-0.1703058285
2011-04-13,-0.00793304386749265,-0.3401795125
2011-04-14,-0.013657879060359717,0.18321330791666668
2011-04-15,-0.012028538779372702,0.055393813829166666
2011-04-16,-0.0085106382978723,0.2631131
2011-04-18,-0.014776620504674388,-0.06400369687499999
2011-04-19,-0.0050688300448232,-0.2172817952
2011-04-20,-0.010361539690861184,0.41970068374999997
2011-04-21,-0.02178719972837617,-0.06873512000000002
2011-04-22,-0.0028328611898017,-0.8499569
2011-04-25,-0.0121205039410227,0.501873845
2011-04-26,-0.02607127265157839,0.583987908
2011-04-27,-0.01777871321277647,-0.19419667000000002
2011-04-28,-0.01644600477047771,-0.02373734981818182
2011-04-29,0.0,0.011085618
2011-05-02,0.00336633663366335,0.927705775
2011-05-03,-0.0018458282847244802,0.13948927360000002
2011-05-04,-0.0069394725319039145,-0.2689971528571428
2011-05-05,-0.0076126587576968675,0.38156593666666666
2011-05-09,-0.0208333333333333,-0.9587383
2011-05-10,-0.016434291080584775,0.0759840775
2011-05-11,-0.0066485514671676404,-0.24119586399999998
2011-05-12,-0.0131474675982638,0.42167831333333333
2011-05-13,-0.0138888888888888,-0.5062502
2011-05-16,-0.003966775345443225,-0.3850686825
2011-05-17,0.0,0.35427536000000004
2011-05-18,-0.005068944898881433,0.16598599483333334
2011-05-19,-0.018722508112371562,0.0022170613749999957
2011-05-20,0.0,0.011085618
2011-05-23,-0.00877631474141764,0.3071459748
2011-05-24,0.0048310306198655496,0.6547567000000001
2011-05-25,-0.0209790209790209,-0.95886356
2011-05-26,-0.010651723963854798,-0.3565714166666667
2011-05-31,-0.008447821649600062,-0.30236442275000003
2011-06-01,0.00228310502283105,-0.26843483
2011-06-02,0.017640588917184633,-0.9319935200000001
2011-06-03,-0.015548438177107922,-0.1758365452153846
2011-06-06,0.0,0.011085618
2011-06-07,-0.0248741365179721,-0.63259655
2011-06-08,-0.00795841809700875,0.18613249500000004
2011-06-09,-0.0092307692307692,0.206067989
2011-06-10,-0.0076045627376425,-0.8126011
2011-06-15,-0.006634131694895833,0.8822433466666667
2011-06-16,-0.01631995469470403,0.4042905266666666
2011-06-20,0.0082417582417582,0.46576520200000004
2011-06-21,0.00625,0.2176492
2011-06-22,-0.013269085237544066,-0.313040529
2011-06-24,-0.0060214547884771,0.13964752692
2011-06-28,-0.00147874306839186,0.616495006
2011-06-29,-0.006223198936619675,0.5143888495
2011-06-30,-0.0020658200242671637,0.35431294545454545
2011-07-01,-0.011825347439519022,0.4753175168
2011-07-04,-0.0098039215686274,-0.34895462
2011-07-05,-0.0002552054736063799,0.2177104596
2011-07-06,0.0153508771929824,0.7844093
2011-07-07,-0.005634999349404825,-0.228351904375
2011-07-08,0.0,0.08810389
2011-07-11,-0.016976190476190433,0.48650801000000005
2011-07-12,-0.0327272727272727,-0.92625314
2011-07-14,-0.0044642857142857,0.48605824
2011-07-19,-0.008707721949035232,-0.36226514666666665
2011-07-20,-0.005964306663518951,-0.7670046899999999
2011-07-22,-0.0125,-0.9573551
2011-07-25,-0.006438629436230819,0.56097043
2011-07-26,-0.01920311974659797,-0.1771773286666667
2011-07-27,-0.00735294117647055,0.54127264
2011-07-28,-0.00340136054421765,0.270011778
2011-07-29,0.0083333333333333,0.9201514
2011-08-01,0.0,0.011085618
2011-08-02,-0.011506704646011466,-0.5914434316666667
2011-08-03,-0.01361173108808715,-0.83898295
2011-08-04,-0.0254237288135593,-0.5471802
2011-08-05,-0.012829371559335867,-0.31703695533333337
2011-08-08,-0.045746887966804956,-0.9307657
2011-08-09,-0.024039245273414903,0.6444030422222222
2011-08-10,-0.0215800477897252,-0.023240799999999978
